"index";"id";"anonymous";"graduatingYear";"overallScore";"overall";"curriculum";"jobSupport";"school_id";"course_id";"program_time_id";"program_presence_id"
2177;236166;0;2017.0;4.7;5.0;5.0;4.0;3;4;1;1
2179;236060;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2182;235965;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2185;244566;0;2016.0;2.7;3.0;3.0;2.0;3;4;1;1
2186;235662;0;2017.0;4.7;4.0;5.0;5.0;3;4;1;1
2187;235198;0;2016.0;4.0;4.0;5.0;3.0;3;4;1;1
2188;235549;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2191;235513;0;2016.0;4.7;5.0;4.0;5.0;3;4;1;1
2193;235506;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2195;235495;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2196;234180;0;2017.0;4.7;4.0;5.0;5.0;3;4;1;1
2197;235455;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2198;235385;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2199;235354;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2201;235214;0;2014.0;5.0;5.0;5.0;5.0;3;4;1;1
2203;231519;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2205;233633;0;2015.0;5.0;5.0;5.0;5.0;3;4;1;1
2206;232664;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2208;234994;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2209;234979;0;2016.0;5.0;5.0;0.0;0.0;3;4;1;1
2211;234383;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2212;234285;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2213;233841;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2214;233749;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2219;233391;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2220;233312;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2221;233294;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2222;233121;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2223;232766;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2224;235052;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2225;231685;0;2015.0;5.0;5.0;5.0;5.0;3;4;1;1
2226;231833;0;2015.0;5.0;5.0;5.0;5.0;3;4;1;1
2227;231696;0;2014.0;5.0;5.0;5.0;5.0;3;4;1;1
2228;231552;0;2015.0;5.0;5.0;5.0;5.0;3;4;1;1
2230;234726;0;2014.0;5.0;5.0;5.0;5.0;3;4;1;1
2231;234645;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2233;234547;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2234;234540;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2235;234536;0;2014.0;5.0;5.0;5.0;5.0;3;4;1;1
2237;234160;0;2013.0;5.0;5.0;5.0;5.0;3;4;1;1
2238;233897;0;2014.0;5.0;5.0;5.0;5.0;3;4;1;1
2240;233631;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2241;233536;0;2017.0;5.0;5.0;5.0;5.0;3;4;1;1
2242;231653;0;2013.0;5.0;5.0;5.0;0.0;3;4;1;1
2243;231613;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2244;235050;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2245;235000;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2247;233118;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2248;232094;0;2016.0;4.3;5.0;5.0;3.0;3;4;1;1
2249;231936;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2250;231583;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2251;231525;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2252;235130;0;2016.0;4.3;4.0;5.0;4.0;3;4;1;1
2254;235123;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2255;235118;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2256;235116;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2257;234950;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2258;234123;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2259;235106;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2260;235100;0;0.0;5.0;5.0;5.0;5.0;3;4;1;1
2261;234782;0;2016.0;4.7;5.0;4.0;5.0;3;4;1;1
2262;235105;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2263;235104;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2264;235102;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2265;235098;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2266;235096;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2268;235087;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2269;235085;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2270;235084;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2271;235070;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2272;235058;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2273;235081;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2275;234858;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2276;234811;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2277;234808;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2278;234422;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2279;234398;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2282;234254;0;2015.0;4.0;3.0;5.0;4.0;3;4;1;1
2283;234220;0;2014.0;5.0;5.0;5.0;5.0;3;4;1;1
2284;234216;0;2014.0;4.7;5.0;5.0;4.0;3;4;1;1
2285;234121;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2286;234196;0;2013.0;5.0;5.0;5.0;5.0;3;4;1;1
2287;234194;0;2013.0;5.0;0.0;5.0;0.0;3;4;1;1
2290;234064;0;2015.0;4.3;5.0;5.0;3.0;3;4;1;1
2292;234190;0;2015.0;5.0;5.0;5.0;5.0;3;4;1;1
2293;234189;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2294;234188;0;2016.0;5.0;5.0;5.0;5.0;3;4;1;1
2295;234187;0;2013.0;4.7;5.0;5.0;4.0;3;4;1;1
2296;234114;0;2016.0;4.7;5.0;5.0;4.0;3;4;1;1
2297;234186;0;2013.0;4.3;5.0;4.0;4.0;3;4;1;1
2299;234177;0;2014.0;4.7;4.0;5.0;5.0;3;4;1;1
2300;234174;0;2014.0;5.0;5.0;5.0;5.0;3;4;1;1
2301;234176;0;2015.0;5.0;5.0;5.0;5.0;3;4;1;1
2302;234173;0;2015.0;5.0;5.0;5.0;5.0;3;4;1;1
2303;234171;0;2014.0;4.7;5.0;5.0;4.0;3;4;1;1
2307;234166;0;2015.0;3.7;4.0;4.0;3.0;3;4;1;1
2308;243199;0;2015.0;2.0;2.0;3.0;1.0;3;4;1;1
2310;234152;0;2016.0;4.3;5.0;5.0;3.0;3;4;1;1
2311;243193;0;0.0;2.7;2.0;5.0;1.0;3;4;1;1
2314;234144;0;2015.0;4.7;5.0;5.0;4.0;3;4;1;1
2315;233177;0;2014.0;5.0;5.0;0.0;0.0;3;4;1;1
2316;233173;0;2014.0;5.0;5.0;0.0;0.0;3;4;1;1
2317;233171;0;2014.0;5.0;5.0;0.0;0.0;3;4;1;1
2318;232243;0;2014.0;3.3;4.0;4.0;2.0;3;4;1;1
2319;232225;0;2013.0;5.0;5.0;5.0;5.0;3;4;1;1
2322;293851;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2323;293848;0;2022.0;4.7;5.0;5.0;4.0;2;2;1;1
2324;293814;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2325;293699;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2326;293688;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2327;293679;0;2022.0;4.7;5.0;4.0;5.0;2;1;1;1
2328;293561;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2329;293554;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2330;293543;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2331;293518;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2332;293326;0;2022.0;4.0;4.0;4.0;4.0;2;2;1;1
2333;293284;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2335;293147;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2336;293019;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2337;292964;0;2022.0;4.3;4.0;5.0;4.0;2;2;1;1
2338;292945;0;2022.0;4.7;5.0;4.0;5.0;2;3;1;1
2339;292753;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2341;292640;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2343;292551;0;2022.0;5.0;5.0;5.0;0.0;2;2;1;1
2344;292519;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2345;292442;0;2022.0;5.0;5.0;5.0;5.0;2;3;1;1
2346;292342;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2349;292081;1;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2352;291838;0;2022.0;4.7;5.0;4.0;5.0;2;1;1;1
2353;291783;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2354;291709;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2356;291699;0;2022.0;5.0;5.0;5.0;5.0;2;3;1;1
2358;291662;0;2022.0;5.0;5.0;5.0;5.0;2;3;1;1
2359;291635;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2360;291564;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2363;291404;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2365;291285;0;2022.0;4.3;4.0;5.0;4.0;2;4;1;1
2367;291212;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2368;291205;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2369;291178;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2370;290917;0;2022.0;3.7;4.0;4.0;3.0;2;1;1;1
2371;290899;0;2022.0;4.3;4.0;4.0;5.0;2;2;1;1
2373;290796;0;2022.0;4.3;4.0;5.0;4.0;2;2;1;1
2375;290769;0;2022.0;4.7;5.0;4.0;5.0;2;1;1;1
2377;290685;0;2022.0;4.3;4.0;5.0;4.0;2;4;1;1
2378;290654;0;2022.0;4.7;5.0;4.0;5.0;2;4;1;1
2379;290614;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2380;290550;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2381;290529;0;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2382;290525;0;2021.0;2.0;2.0;2.0;2.0;2;2;1;1
2383;290496;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2384;290323;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2385;290280;0;2022.0;4.7;4.0;5.0;5.0;2;1;1;1
2387;290154;0;2022.0;4.3;4.0;4.0;5.0;2;1;1;1
2388;290130;0;2022.0;4.7;5.0;4.0;5.0;2;1;1;1
2389;290094;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2390;290082;0;2022.0;4.0;4.0;4.0;4.0;2;2;1;1
2391;290068;0;2022.0;4.7;4.0;5.0;5.0;2;2;1;1
2392;290042;1;2022.0;4.7;5.0;4.0;5.0;2;3;1;1
2393;289951;0;2022.0;4.3;4.0;4.0;5.0;2;2;1;1
2395;289940;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2396;289934;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2397;289820;1;2022.0;5.0;5.0;5.0;0.0;2;2;1;1
2398;289765;0;2022.0;4.7;5.0;5.0;4.0;2;2;1;1
2399;289723;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2400;289716;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2401;289714;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2403;289489;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2404;289411;0;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2405;289351;0;2022.0;4.0;4.0;5.0;3.0;2;4;1;1
2406;289334;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2407;289298;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2408;289236;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2409;289166;0;2022.0;4.7;5.0;4.0;5.0;2;3;1;1
2410;289109;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2412;288924;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2413;288862;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2414;288791;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2415;288735;1;2022.0;4.0;4.0;4.0;4.0;2;2;1;1
2417;288647;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2418;288595;0;2022.0;4.0;4.0;4.0;4.0;2;2;1;1
2419;288374;0;2022.0;5.0;5.0;5.0;5.0;2;3;1;1
2420;288304;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2421;288054;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2422;288039;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2423;288006;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2424;287963;0;2022.0;3.3;4.0;3.0;3.0;2;1;1;1
2425;287790;0;2022.0;4.3;4.0;5.0;4.0;2;4;1;1
2426;287697;0;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2427;287669;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2428;287655;1;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2429;287626;0;2022.0;4.3;5.0;4.0;4.0;2;1;1;1
2430;287486;0;2022.0;4.3;5.0;4.0;4.0;2;2;1;1
2431;287476;0;2022.0;4.3;4.0;5.0;4.0;2;3;1;1
2432;287413;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2433;287408;0;2022.0;4.3;5.0;4.0;4.0;2;1;1;1
2434;287238;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2435;287231;0;2022.0;4.7;5.0;5.0;4.0;2;2;1;1
2436;287213;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2437;287205;0;2021.0;2.5;2.0;3.0;0.0;2;2;1;1
2438;287132;1;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2439;287097;0;2022.0;4.3;4.0;5.0;4.0;2;4;1;1
2440;287047;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2441;287045;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2442;287000;0;2022.0;4.3;4.0;4.0;5.0;2;2;1;1
2443;286999;0;2022.0;4.7;4.0;5.0;5.0;2;4;1;1
2444;286931;0;2022.0;4.7;5.0;5.0;4.0;2;4;1;1
2445;286854;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2447;286711;1;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2448;286687;1;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2449;286685;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2450;286682;0;2022.0;3.3;4.0;3.0;3.0;2;1;1;1
2451;286653;0;2022.0;4.7;5.0;5.0;4.0;2;1;1;1
2452;286533;0;2022.0;4.7;4.0;5.0;5.0;2;1;1;1
2453;286521;0;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2454;286507;0;2022.0;4.7;5.0;5.0;4.0;2;1;1;1
2455;286478;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2456;286457;0;2022.0;4.0;4.0;3.0;5.0;2;2;1;1
2457;286455;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2459;286423;0;2022.0;4.0;4.0;4.0;4.0;2;2;1;1
2460;286384;0;2022.0;5.0;5.0;5.0;0.0;2;4;1;1
2461;286253;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2462;286217;0;2022.0;4.7;5.0;5.0;4.0;2;1;1;1
2463;286208;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2464;286177;0;2022.0;4.7;5.0;4.0;5.0;2;4;1;1
2465;286166;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2466;286152;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2467;286149;0;2022.0;4.7;5.0;5.0;4.0;2;1;1;1
2468;286148;0;2022.0;4.3;4.0;4.0;5.0;2;2;1;1
2469;286107;0;2022.0;4.3;5.0;4.0;4.0;2;2;1;1
2470;286061;0;2022.0;4.7;5.0;4.0;5.0;2;1;1;1
2472;286048;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2473;285987;0;2022.0;4.7;5.0;4.0;5.0;2;1;1;1
2474;285929;0;2022.0;4.0;4.0;4.0;0.0;2;1;1;1
2475;285905;0;2022.0;4.3;4.0;5.0;4.0;2;2;1;1
2476;285814;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2477;285772;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2478;285759;0;2022.0;3.7;3.0;4.0;4.0;2;2;1;1
2479;285756;1;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2480;285694;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2481;285647;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2482;285636;0;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2483;285499;1;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2484;285491;0;2022.0;4.7;5.0;5.0;4.0;2;1;1;1
2485;285474;0;2022.0;4.7;5.0;4.0;5.0;2;2;1;1
2487;285345;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2488;285333;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2489;285324;1;2022.0;4.0;4.0;4.0;4.0;2;4;1;1
2490;285285;0;2022.0;4.3;4.0;4.0;5.0;2;1;1;1
2491;285277;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2492;285267;0;2022.0;4.0;4.0;4.0;0.0;2;2;1;1
2493;285231;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2494;285201;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2495;285130;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2496;285102;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2498;285087;0;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2500;285059;0;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2501;284968;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2502;284947;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2503;284932;0;2022.0;5.0;5.0;5.0;5.0;2;2;1;1
2504;284906;0;2022.0;4.7;5.0;4.0;5.0;2;3;1;1
2505;284896;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2506;284887;0;2022.0;4.0;4.0;4.0;4.0;2;1;1;1
2507;284844;0;2022.0;3.7;4.0;3.0;4.0;2;1;1;1
2508;284763;0;2022.0;4.5;4.0;5.0;0.0;2;1;1;1
2510;284748;0;2022.0;5.0;5.0;5.0;5.0;2;1;1;1
2511;284709;0;2021.0;3.7;4.0;4.0;3.0;2;2;1;1
2512;284697;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2513;284682;1;2022.0;5.0;5.0;5.0;5.0;2;4;1;1
2514;284656;0;2020.0;3.7;5.0;5.0;1.0;2;1;1;1
2515;284655;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2516;284636;0;2021.0;4.7;4.0;5.0;5.0;2;2;1;1
2517;284633;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2518;284573;0;2020.0;1.3;2.0;1.0;1.0;2;2;1;1
2519;284544;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2520;284466;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2521;284462;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2522;284417;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2523;284380;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2525;284355;1;2021.0;3.0;4.0;4.0;1.0;2;2;1;1
2526;284304;0;2021.0;4.0;4.0;5.0;3.0;2;1;1;1
2527;284256;1;2021.0;4.7;4.0;5.0;5.0;2;2;1;1
2528;284245;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2529;284235;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2530;284233;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2531;284197;1;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2533;284160;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2534;284146;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2535;284141;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2538;284027;0;2021.0;4.7;5.0;4.0;5.0;2;4;1;1
2539;284008;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2540;284006;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2541;284004;0;2021.0;3.3;3.0;3.0;4.0;2;1;1;1
2542;283987;1;2021.0;3.7;4.0;3.0;4.0;2;1;1;1
2543;283985;0;2021.0;5.0;5.0;5.0;0.0;2;1;1;1
2544;283984;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2545;283974;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2546;283968;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2547;283922;0;2021.0;5.0;5.0;5.0;0.0;2;4;1;1
2548;283895;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2549;283893;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2550;283889;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2551;283867;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2552;283853;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2553;283830;1;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2555;283825;1;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2556;283794;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2557;283793;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2558;283769;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2559;283755;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2560;283733;0;2021.0;4.3;5.0;4.0;4.0;2;2;1;1
2561;283728;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2562;283722;0;2021.0;4.7;5.0;5.0;4.0;2;4;1;1
2563;283713;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2564;283644;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2566;283539;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2568;283462;0;2021.0;4.7;4.0;5.0;5.0;2;2;1;1
2569;283461;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2570;283454;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2571;283430;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2572;283410;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2573;283355;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2574;283265;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2575;283215;0;2021.0;4.7;4.0;5.0;5.0;2;1;1;1
2576;283210;0;2021.0;4.7;5.0;5.0;4.0;2;4;1;1
2577;283176;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2578;283170;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2581;283126;0;2021.0;4.3;4.0;5.0;4.0;2;2;1;1
2582;283097;0;2021.0;4.0;4.0;4.0;4.0;2;2;1;1
2583;283078;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2584;283020;0;2021.0;4.7;5.0;4.0;5.0;2;1;1;1
2585;283019;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2586;283016;0;2021.0;4.7;4.0;5.0;5.0;2;1;1;1
2587;282956;0;2021.0;3.0;3.0;3.0;3.0;2;2;1;1
2588;282937;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2589;282930;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2590;282867;0;2020.0;4.3;4.0;4.0;5.0;2;1;1;1
2591;282863;0;2021.0;4.7;5.0;5.0;4.0;2;2;1;1
2593;282746;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2594;282729;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2595;282714;0;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2596;282696;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2597;282659;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2598;282647;0;2021.0;4.7;5.0;4.0;5.0;2;4;1;1
2600;282604;1;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2601;282563;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2602;282455;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2603;282451;0;2021.0;4.0;4.0;4.0;0.0;2;2;1;1
2604;282442;1;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2605;282438;0;2021.0;4.7;4.0;5.0;5.0;2;4;1;1
2606;282435;0;2021.0;4.0;4.0;4.0;4.0;2;1;1;1
2607;282432;1;2021.0;4.3;4.0;4.0;5.0;2;2;1;1
2608;282333;0;2021.0;4.3;4.0;5.0;4.0;2;1;1;1
2609;282330;1;2021.0;4.3;5.0;5.0;3.0;2;1;1;1
2610;282304;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2611;282296;0;2021.0;5.0;5.0;5.0;5.0;2;4;1;1
2612;282263;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2613;282244;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2615;282208;0;2021.0;4.5;5.0;4.0;0.0;2;4;1;1
2616;282202;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2617;282168;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2618;282138;0;2021.0;4.7;5.0;4.0;5.0;2;2;1;1
2619;282096;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2620;282092;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2622;281925;0;2021.0;5.0;5.0;5.0;5.0;2;3;1;1
2623;281920;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2624;281907;0;2021.0;4.3;4.0;4.0;5.0;2;1;1;1
2625;281867;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2626;281863;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2628;281822;0;2021.0;4.3;4.0;5.0;4.0;2;2;1;1
2629;281812;0;2021.0;5.0;5.0;5.0;5.0;2;1;1;1
2630;281780;0;2021.0;4.7;5.0;5.0;4.0;2;1;1;1
2631;281777;0;2021.0;4.7;5.0;5.0;4.0;2;4;1;1
2632;281648;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2634;281543;0;2021.0;5.0;5.0;5.0;5.0;2;2;1;1
2635;281530;0;2021.0;4.3;4.0;5.0;4.0;2;2;1;1
